,sample,collection_date,county,lineage
2199,USA/CA-CZB-14557/2020,2020-11-14 00:00:00,Santa Clara County,B.1.2
2200,USA/CA-CZB-14558/2020,2020-11-14 00:00:00,Santa Clara County,B.1.2
2201,USA/CA-CZB-14562/2020,2020-11-14 00:00:00,Santa Clara County,B.1.2
2202,USA/CA-CZB-14563/2020,2020-11-14 00:00:00,Santa Clara County,B.1.2
2203,USA/CA-CZB-14564/2020,2020-11-14 00:00:00,Santa Clara County,B.1.2
2204,USA/CA-CZB-14580/2020,2020-11-13 00:00:00,Santa Clara County,B.1.423
2205,USA/CA-CZB-14565/2020,2020-11-14 00:00:00,Santa Clara County,B.1.1.70
2206,USA/CA-CZB-14566/2020,2020-11-14 00:00:00,Santa Clara County,B.1.1.70
2207,USA/CA-CZB-14567/2020,2020-11-14 00:00:00,Santa Clara County,B.1.1.70
2208,USA/CA-CZB-14568/2020,2020-11-16 00:00:00,Santa Clara County,B.1.243
2209,USA/CA-CZB-14570/2020,2020-11-16 00:00:00,Santa Clara County,B.1.2
2210,USA/CA-CZB-14572/2020,2020-11-16 00:00:00,Santa Clara County,B.1.2
2211,USA/CA-CZB-14573/2020,2020-11-16 00:00:00,Santa Clara County,B.1.239
2212,USA/CA-CZB-14575/2020,2020-11-16 00:00:00,Santa Clara County,B.1.239
2213,USA/CA-CZB-14571/2020,2020-11-13 00:00:00,Santa Clara County,B.1.243
2214,USA/CA-CZB-14577/2020,2020-11-17 00:00:00,Santa Clara County,B.1.1.212
2215,USA/CA-CZB-14578/2020,2020-11-17 00:00:00,Santa Clara County,B.1.1.212
2216,USA/CA-CZB-14581/2020,2020-11-17 00:00:00,Santa Clara County,B.1.2
2217,USA/CA-CZB-14574/2020,2020-11-14 00:00:00,Santa Clara County,B.1.1.152
2218,USA/CA-CZB-14582/2020,2020-11-17 00:00:00,Santa Clara County,B.1.1.70
2219,USA/CA-CZB-14583/2020,2020-11-17 00:00:00,Santa Clara County,B.1.1.70
2220,USA/CA-CZB-14975/2020,2020-11-18 00:00:00,Santa Clara County,B.1.2
2221,USA/CA-CZB-14999/2020,2020-11-18 00:00:00,Santa Clara County,B.1.2
2222,USA/CA-CZB-15000/2020,2020-11-18 00:00:00,Santa Clara County,B.1.1.216
2223,USA/CA-CZB-15001/2020,2020-11-18 00:00:00,Santa Clara County,B.1.1.216
2224,USA/CA-CZB-14584/2020,2020-11-18 00:00:00,Santa Clara County,B.1.2
2225,USA/CA-CZB-15002/2020,2020-11-18 00:00:00,Santa Clara County,B.1.1.216
2226,USA/CA-CZB-14977/2020,2020-11-18 00:00:00,Santa Clara County,B.1.1.216
2227,USA/CA-CZB-14970/2020,2020-11-18 00:00:00,Santa Clara County,B.1.1.216
2228,USA/CA-CZB-15004/2020,2020-11-18 00:00:00,Santa Clara County,B.1.2
2229,USA/CA-CZB-15005/2020,2020-11-18 00:00:00,Santa Clara County,B.1.232
2230,USA/CA-CZB-15006/2020,2020-11-18 00:00:00,Santa Clara County,B.1.232
2231,USA/CA-CZB-15007/2020,2020-11-18 00:00:00,Santa Clara County,B.1.232
2232,USA/CA-CZB-15008/2020,2020-11-18 00:00:00,Santa Clara County,B.1.232
2233,USA/CA-CZB-15009/2020,2020-11-18 00:00:00,Santa Clara County,B.1.232
2234,USA/CA-CZB-14979/2020,2020-11-18 00:00:00,Santa Clara County,B.1.232
2235,USA/CA-CZB-14981/2020,2020-11-18 00:00:00,Santa Clara County,B.1.2
2236,USA/CA-CZB-14982/2020,2020-11-18 00:00:00,Santa Clara County,B.1.243
2237,USA/CA-CZB-14984/2020,2020-11-18 00:00:00,Santa Clara County,B.1.2
2238,USA/CA-CZB-14972/2020,2020-11-18 00:00:00,Santa Clara County,B.1
2239,USA/CA-CZB-14955/2020,2020-11-18 00:00:00,Santa Clara County,B.1.1.222
2240,USA/CA-CZB-14956/2020,2020-11-18 00:00:00,Santa Clara County,B.1
2241,USA/CA-CZB-14957/2020,2020-11-18 00:00:00,Santa Clara County,B.1.1.222
2242,USA/CA-CZB-14958/2020,2020-11-18 00:00:00,Santa Clara County,B.1.243
2243,USA/CA-CZB-14959/2020,2020-11-18 00:00:00,Santa Clara County,B.1.399
2244,USA/CA-CZB-14986/2020,2020-11-18 00:00:00,Santa Clara County,B.1.397
2245,USA/CA-CZB-15033/2020,2020-11-18 00:00:00,Santa Clara County,B.1
2246,USA/CA-CZB-15034/2020,2020-11-18 00:00:00,Santa Clara County,B.1
2247,USA/CA-CZB-14962/2020,2020-11-18 00:00:00,Santa Clara County,B.1
2248,USA/CA-CZB-14963/2020,2020-11-18 00:00:00,Santa Clara County,B.1.243
2249,USA/CA-CZB-14993/2020,2020-11-18 00:00:00,Santa Clara County,B.1.240
2250,USA/CA-CZB-15036/2020,2020-11-18 00:00:00,Santa Clara County,B.1.240
2251,USA/CA-CZB-15047/2020,2020-11-18 00:00:00,Santa Clara County,B.1.397
2252,USA/CA-CZB-15037/2020,2020-11-18 00:00:00,Santa Clara County,B.1.240
2253,USA/CA-CZB-15038/2020,2020-11-18 00:00:00,Santa Clara County,B.1
2254,USA/CA-CZB-14995/2020,2020-11-18 00:00:00,Santa Clara County,B.1.1.222
2255,USA/CA-CZB-15042/2020,2020-11-18 00:00:00,Santa Clara County,B.1.348
2256,USA/CA-CZB-14996/2020,2020-11-18 00:00:00,Santa Clara County,B.1.1.222
2257,USA/CA-CZB-14997/2020,2020-11-18 00:00:00,Santa Clara County,B.1.1.222
2258,USA/CA-CZB-14973/2020,2020-11-18 00:00:00,Santa Clara County,B.1.2
2259,USA/CA-CZB-14988/2020,2020-11-18 00:00:00,Santa Clara County,B.1.241
2260,USA/CA-CZB-15044/2020,2020-11-18 00:00:00,Santa Clara County,B.1.2
2261,USA/CA-CZB-15049/2020,2020-11-18 00:00:00,Santa Clara County,B.1.1.222
2262,USA/CA-CZB-14991/2020,2020-11-18 00:00:00,Santa Clara County,B.1.1.222
2263,USA/CA-CZB-15020/2020,2020-11-18 00:00:00,Santa Clara County,B.1.2
2264,USA/CA-CZB-15021/2020,2020-11-18 00:00:00,Santa Clara County,B.1.243
2265,USA/CA-CZB-15055/2020,2020-11-18 00:00:00,Santa Clara County,B.1.243
2266,USA/CA-CZB-15056/2020,2020-11-18 00:00:00,Santa Clara County,B.1
2267,USA/CA-CZB-15057/2020,2020-11-18 00:00:00,Santa Clara County,B.1
2268,USA/CA-CZB-15023/2020,2020-11-18 00:00:00,Santa Clara County,B.1.232
2269,USA/CA-CZB-15059/2020,2020-11-18 00:00:00,Santa Clara County,B.1.453
2270,USA/CA-CZB-15011/2020,2020-11-18 00:00:00,Santa Clara County,B.1.1.222
2271,USA/CA-CZB-15060/2020,2020-11-18 00:00:00,Santa Clara County,B.1.1.222
2272,USA/CA-CZB-15013/2020,2020-11-18 00:00:00,Santa Clara County,B.1.427
2273,USA/CA-CZB-15065/2020,2020-11-18 00:00:00,Santa Clara County,B.1.429
2274,USA/CA-CZB-15027/2020,2020-11-18 00:00:00,Santa Clara County,B.1.427
2275,USA/CA-CZB-15028/2020,2020-11-18 00:00:00,Santa Clara County,B.1.427
2276,USA/CA-CZB-15030/2020,2020-11-18 00:00:00,Santa Clara County,B.1.232
2277,USA/CA-CZB-15063/2020,2020-11-18 00:00:00,Santa Clara County,B.1.2
2278,USA/CA-CZB-14586/2020,2020-11-16 00:00:00,Santa Clara County,B.1.2
2279,USA/CA-CZB-14587/2020,2020-11-13 00:00:00,Santa Clara County,B.1.232
2280,USA/CA-CZB-15018/2020,2020-11-19 00:00:00,Santa Clara County,B.1.2
2281,USA/CA-CZB-15069/2020,2020-11-19 00:00:00,Santa Clara County,B.1.429
2282,USA/CA-CZB-15070/2020,2020-11-19 00:00:00,Santa Clara County,B.1.429
2283,USA/CA-CZB-15066/2020,2020-11-19 00:00:00,Santa Clara County,B.1.399
2284,USA/CA-CZB-15067/2020,2020-11-17 00:00:00,Santa Clara County,B.1
2285,USA/CA-CZB-15072/2020,2020-11-20 00:00:00,Santa Clara County,B.1.1.70
2286,USA/CA-CZB-15073/2020,2020-11-20 00:00:00,Santa Clara County,B.1.1.70
2287,USA/CA-CZB-15075/2020,2020-11-20 00:00:00,Santa Clara County,B.1.1.70
2288,USA/CA-CZB-15076/2020,2020-11-20 00:00:00,Santa Clara County,B.1.1.70
2289,USA/CA-CZB-15081/2020,2020-11-20 00:00:00,Santa Clara County,B.1.1.70
2290,USA/CA-CZB-15083/2020,2020-11-20 00:00:00,Santa Clara County,B.1.1.70
2291,USA/CA-CZB-15084/2020,2020-11-20 00:00:00,Santa Clara County,B.1.1.70
2292,USA/CA-CZB-15068/2020,2020-11-19 00:00:00,Santa Clara County,B.1.1.70
2293,USA/CA-CZB-15091/2020,2020-11-20 00:00:00,Santa Clara County,B.1.1.70
2294,USA/CA-CZB-15092/2020,2020-11-20 00:00:00,Santa Clara County,B.1.1.70
2295,USA/CA-CZB-15095/2020,2020-11-20 00:00:00,Santa Clara County,B.1.1.70
2296,USA/CA-CZB-15097/2020,2020-11-20 00:00:00,Santa Clara County,B.1.1.70
2297,USA/CA-CZB-15098/2020,2020-11-20 00:00:00,Santa Clara County,B.1.1.70
2298,USA/CA-CZB-15099/2020,2020-11-20 00:00:00,Santa Clara County,B.1.1.70
2299,USA/CA-CZB-15100/2020,2020-11-20 00:00:00,Santa Clara County,B.1.1.70
2300,USA/CA-CZB-15087/2020,2020-11-20 00:00:00,Santa Clara County,B.1.243
2301,USA/CA-CZB-15088/2020,2020-11-20 00:00:00,Santa Clara County,B.1.243
2302,USA/CA-CZB-15101/2020,2020-11-20 00:00:00,Santa Clara County,B.1.1.70
2303,USA/CA-CZB-15102/2020,2020-11-20 00:00:00,Santa Clara County,B.1.1.70
2304,USA/CA-CZB-15105/2020,2020-11-20 00:00:00,Santa Clara County,B.1
2305,USA/CA-CZB-15108/2020,2020-11-22 00:00:00,Santa Clara County,B.1.1.205
2306,USA/CA-CZB-15109/2020,2020-11-22 00:00:00,Santa Clara County,B.1.399
2307,USA/CA-CZB-15117/2020,2020-11-22 00:00:00,Santa Clara County,B.1.399
2308,USA/CA-CZB-15111/2020,2020-11-22 00:00:00,Santa Clara County,B.1.399
2309,USA/CA-CZB-15112/2020,2020-11-22 00:00:00,Santa Clara County,B.1.427
2310,USA/CA-CZB-15113/2020,2020-11-22 00:00:00,Santa Clara County,B.1.2
2311,USA/CA-CZB-15116/2020,2020-11-22 00:00:00,Santa Clara County,B.1.399
2312,USA/CA-CZB-15118/2020,2020-11-23 00:00:00,Santa Clara County,B.1.429
2313,USA/CA-CZB-15172/2020,2020-11-23 00:00:00,Santa Clara County,B.1.232
2314,USA/CA-CZB-15173/2020,2020-11-23 00:00:00,Santa Clara County,B.1.232
2315,USA/CA-CZB-15150/2020,2020-11-23 00:00:00,Santa Clara County,B.1.232
2316,USA/CA-CZB-15174/2020,2020-11-23 00:00:00,Santa Clara County,B.1.2
2317,USA/CA-CZB-15122/2020,2020-11-23 00:00:00,Santa Clara County,B.1.240
2318,USA/CA-CZB-15153/2020,2020-11-23 00:00:00,Santa Clara County,B.1
2319,USA/CA-CZB-15119/2020,2020-11-23 00:00:00,Santa Clara County,B.1.243
2320,USA/CA-CZB-15120/2020,2020-11-23 00:00:00,Santa Clara County,B.1.243
2321,USA/CA-CZB-15155/2020,2020-11-23 00:00:00,Santa Clara County,B.1.232
2322,USA/CA-CZB-15121/2020,2020-11-23 00:00:00,Santa Clara County,B.1.427
2323,USA/CA-CZB-15137/2020,2020-11-23 00:00:00,Santa Clara County,B.1.243
2324,USA/CA-CZB-15156/2020,2020-11-23 00:00:00,Santa Clara County,B.1.243
2325,USA/CA-CZB-15157/2020,2020-11-23 00:00:00,Santa Clara County,B.1.2
2326,USA/CA-CZB-15158/2020,2020-11-23 00:00:00,Santa Clara County,B.1.1.222
2327,USA/CA-CZB-15139/2020,2020-11-23 00:00:00,Santa Clara County,B.1.1.216
2328,USA/CA-CZB-15159/2020,2020-11-23 00:00:00,Santa Clara County,B.1.1.216
2329,USA/CA-CZB-15124/2020,2020-11-23 00:00:00,Santa Clara County,B.1.240
2330,USA/CA-CZB-15125/2020,2020-11-23 00:00:00,Santa Clara County,B.1.216
2331,USA/CA-CZB-15127/2020,2020-11-23 00:00:00,Santa Clara County,B.1.2
2332,USA/CA-CZB-15115/2020,2020-11-22 00:00:00,Santa Clara County,B.1.427
2333,USA/CA-CZB-15162/2020,2020-11-23 00:00:00,Santa Clara County,B.1.216
2334,USA/CA-CZB-15163/2020,2020-11-23 00:00:00,Santa Clara County,B.1.216
2335,USA/CA-CZB-15164/2020,2020-11-23 00:00:00,Santa Clara County,B.1.216
2336,USA/CA-CZB-15130/2020,2020-11-23 00:00:00,Santa Clara County,B.1.2
2337,USA/CA-CZB-15143/2020,2020-11-23 00:00:00,Santa Clara County,B.1.402
2338,USA/CA-CZB-15144/2020,2020-11-23 00:00:00,Santa Clara County,B.1.402
2339,USA/CA-CZB-15145/2020,2020-11-23 00:00:00,Santa Clara County,B.1.402
2340,USA/CA-CZB-15146/2020,2020-11-23 00:00:00,Santa Clara County,B.1.402
2341,USA/CA-CZB-15147/2020,2020-11-23 00:00:00,Santa Clara County,B.1.402
2342,USA/CA-CZB-15148/2020,2020-11-23 00:00:00,Santa Clara County,B.1.402
2343,USA/CA-CZB-15165/2020,2020-11-23 00:00:00,Santa Clara County,B.1.243
2344,USA/CA-CZB-15133/2020,2020-11-23 00:00:00,Santa Clara County,B.1
2345,USA/CA-CZB-15167/2020,2020-11-23 00:00:00,Santa Clara County,B.1
2346,USA/CA-CZB-15168/2020,2020-11-23 00:00:00,Santa Clara County,B.1.243
2347,USA/CA-CZB-15169/2020,2020-11-23 00:00:00,Santa Clara County,B.1.429
2348,USA/CA-CZB-15200/2020,2020-11-23 00:00:00,Santa Clara County,B.1.232
2349,USA/CA-CZB-15134/2020,2020-11-23 00:00:00,Santa Clara County,B.1.232
2350,USA/CA-CZB-15206/2020,2020-11-23 00:00:00,Santa Clara County,B.1.1.222
2351,USA/CA-CZB-15170/2020,2020-11-23 00:00:00,Santa Clara County,B.1.2
2352,USA/CA-CZB-15207/2020,2020-11-23 00:00:00,Santa Clara County,B.1.2
2353,USA/CA-CZB-15175/2020,2020-11-23 00:00:00,Santa Clara County,B.1.232
2354,USA/CA-CZB-15176/2020,2020-11-23 00:00:00,Santa Clara County,B.1.232
2355,USA/CA-CZB-15178/2020,2020-11-23 00:00:00,Santa Clara County,B.1.232
2356,USA/CA-CZB-15179/2020,2020-11-23 00:00:00,Santa Clara County,B.1.243
2357,USA/CA-CZB-15181/2020,2020-11-23 00:00:00,Santa Clara County,B.1
2358,USA/CA-CZB-15183/2020,2020-11-23 00:00:00,Santa Clara County,B.1.240
2359,USA/CA-CZB-15186/2020,2020-11-23 00:00:00,Santa Clara County,B.1.232
2360,USA/CA-CZB-15188/2020,2020-11-23 00:00:00,Santa Clara County,B.1.2
2361,USA/CA-CZB-15135/2020,2020-11-23 00:00:00,Santa Clara County,B.1
2362,USA/CA-CZB-15136/2020,2020-11-23 00:00:00,Santa Clara County,B.1.232
2363,USA/CA-CZB-15196/2020,2020-11-23 00:00:00,Santa Clara County,B.1.2
2364,USA/CA-CZB-15190/2020,2020-11-23 00:00:00,Santa Clara County,B.1.1.212
2365,USA/CA-CZB-15191/2020,2020-11-23 00:00:00,Santa Clara County,B.1.1.212
2366,USA/CA-CZB-15240/2020,2020-11-24 00:00:00,Santa Clara County,B.1.427
2367,USA/CA-CZB-15243/2020,2020-11-24 00:00:00,Santa Clara County,B.1.427
2368,USA/CA-CZB-15253/2020,2020-11-24 00:00:00,Santa Clara County,B.1.427
2369,USA/CA-CZB-15254/2020,2020-11-24 00:00:00,Santa Clara County,B.1.427
2370,USA/CA-CZB-15255/2020,2020-11-24 00:00:00,Santa Clara County,B.1.427
2371,USA/CA-CZB-15255/2020,2020-11-24 00:00:00,Santa Clara County,B.1.427
2372,USA/CA-CZB-15255/2020,2020-11-24 00:00:00,Santa Clara County,B.1.427
2373,USA/CA-CZB-15236/2020,2020-11-24 00:00:00,Santa Clara County,B.1.427
2374,USA/CA-CZB-15238/2020,2020-11-24 00:00:00,Santa Clara County,B.1.427
2375,USA/CA-CZB-15201/2020,2020-11-24 00:00:00,Santa Clara County,B.1.427
2376,USA/CA-CZB-15203/2020,2020-11-24 00:00:00,Santa Clara County,B.1.427
2377,USA/CA-CZB-15251/2020,2020-11-24 00:00:00,Santa Clara County,B.1.429
2378,USA/CA-CZB-15257/2020,2020-11-24 00:00:00,Santa Clara County,B.1.1.70
2379,USA/CA-CZB-15258/2020,2020-11-24 00:00:00,Santa Clara County,B.1.1.70
2380,USA/CA-CZB-15259/2020,2020-11-24 00:00:00,Santa Clara County,B.1.1.70
2381,USA/CA-CZB-15260/2020,2020-11-24 00:00:00,Santa Clara County,B.1.1.70
2382,USA/CA-CZB-15261/2020,2020-11-24 00:00:00,Santa Clara County,B.1.1.70
2383,USA/CA-CZB-15265/2020,2020-11-24 00:00:00,Santa Clara County,B.1.1.70
2384,USA/CA-CZB-15266/2020,2020-11-24 00:00:00,Santa Clara County,B.1.1.70
2385,USA/CA-CZB-15234/2020,2020-11-24 00:00:00,Santa Clara County,B.1.243
2386,USA/CA-CZB-15269/2020,2020-11-24 00:00:00,Santa Clara County,B.1.243
2387,USA/CA-CZB-15239/2020,2020-11-24 00:00:00,Santa Clara County,B.1.402
2388,USA/CA-CZB-15230/2020,2020-11-24 00:00:00,Santa Clara County,B.1.1.212
2389,USA/CA-CZB-15215/2020,2020-11-25 00:00:00,Santa Clara County,B.1
2390,USA/CA-CZB-15217/2020,2020-11-27 00:00:00,Santa Clara County,B.1.2
2391,USA/CA-CZB-15218/2020,2020-11-27 00:00:00,Santa Clara County,B.1.2
2392,USA/CA-CZB-15219/2020,2020-11-27 00:00:00,Santa Clara County,B.1.2
2393,USA/CA-CZB-15220/2020,2020-11-27 00:00:00,Santa Clara County,B.1.2
2394,USA/CA-CZB-15221/2020,2020-11-27 00:00:00,Santa Clara County,B.1.2
2395,USA/CA-CZB-15223/2020,2020-11-27 00:00:00,Santa Clara County,B.1.2
2396,USA/CA-CZB-15224/2020,2020-11-27 00:00:00,Santa Clara County,B.1.2
2397,USA/CA-CZB-15227/2020,2020-11-27 00:00:00,Santa Clara County,B.1.2
2398,USA/CA-CZB-15288/2020,2020-11-18 00:00:00,Santa Clara County,B.1.232
2399,USA/CA-CZB-15229/2020,2020-11-27 00:00:00,Santa Clara County,B.1.2
2400,USA/CA-CZB-15271/2020,2020-11-25 00:00:00,Santa Clara County,B.1.2
2401,USA/CA-CZB-15272/2020,2020-11-25 00:00:00,Santa Clara County,B.1.2
2402,USA/CA-CZB-15274/2020,2020-11-28 00:00:00,Santa Clara County,B.1.429
2403,USA/CA-CZB-15275/2020,2020-11-28 00:00:00,Santa Clara County,B.1.429
2404,USA/CA-CZB-15277/2020,2020-11-28 00:00:00,Santa Clara County,B.1.429
2405,USA/CA-CZB-15280/2020,2020-11-20 00:00:00,Santa Clara County,B.1.232
2406,USA/CA-CZB-15278/2020,2020-11-28 00:00:00,Santa Clara County,B.1.429
2407,USA/CA-CZB-15279/2020,2020-11-28 00:00:00,Santa Clara County,B.1.427
2408,USA/CA-CZB-15498/2020,2020-11-28 00:00:00,Santa Clara County,B.1.1.70
2409,USA/CA-CZB-15499/2020,2020-11-28 00:00:00,Santa Clara County,B.1.1.70
2410,USA/CA-CZB-15501/2020,2020-11-28 00:00:00,Santa Clara County,B.1.1.70
2411,USA/CA-CZB-15502/2020,2020-11-28 00:00:00,Santa Clara County,B.1.1.70
2412,USA/CA-CZB-15504/2020,2020-11-29 00:00:00,Santa Clara County,B.1.402
2413,USA/CA-CZB-15505/2020,2020-11-29 00:00:00,Santa Clara County,B.1.402
2414,USA/CA-CZB-15507/2020,2020-11-29 00:00:00,Santa Clara County,B.1.402
2415,USA/CA-CZB-15512/2020,2020-11-29 00:00:00,Santa Clara County,B.1.1.70
2416,USA/CA-CZB-15514/2020,2020-11-29 00:00:00,Santa Clara County,B.1.399
2417,USA/CA-CZB-15509/2020,2020-11-29 00:00:00,Santa Clara County,B.1.399
2418,USA/CA-CZB-15556/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2419,USA/CA-CZB-15557/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2420,USA/CA-CZB-15558/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2421,USA/CA-CZB-15515/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2422,USA/CA-CZB-15516/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2423,USA/CA-CZB-15282/2020,2020-11-29 00:00:00,Santa Clara County,B.1.427
2424,USA/CA-CZB-15283/2020,2020-11-29 00:00:00,Santa Clara County,B.1.427
2425,USA/CA-CZB-15285/2020,2020-11-28 00:00:00,Santa Clara County,B.1.427
2426,USA/CA-CZB-15560/2020,2020-11-30 00:00:00,Santa Clara County,B.1.232
2427,USA/CA-CZB-15521/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2428,USA/CA-CZB-15522/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2429,USA/CA-CZB-15523/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2430,USA/CA-CZB-15524/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2431,USA/CA-CZB-15525/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2432,USA/CA-CZB-15526/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2433,USA/CA-CZB-15527/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2434,USA/CA-CZB-15528/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2435,USA/CA-CZB-15529/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2436,USA/CA-CZB-15530/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2437,USA/CA-CZB-15531/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2438,USA/CA-CZB-15533/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2439,USA/CA-CZB-15535/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2440,USA/CA-CZB-15536/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2441,USA/CA-CZB-15537/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2442,USA/CA-CZB-15539/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2443,USA/CA-CZB-15540/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2444,USA/CA-CZB-15541/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2445,USA/CA-CZB-15542/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2446,USA/CA-CZB-15543/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2447,USA/CA-CZB-15544/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2448,USA/CA-CZB-15545/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2449,USA/CA-CZB-15546/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2450,USA/CA-CZB-15548/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2451,USA/CA-CZB-15549/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2452,USA/CA-CZB-15550/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2453,USA/CA-CZB-15552/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2454,USA/CA-CZB-15554/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2455,USA/CA-CZB-15563/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2456,USA/CA-CZB-15564/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2457,USA/CA-CZB-15565/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2458,USA/CA-CZB-15566/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2459,USA/CA-CZB-15567/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2460,USA/CA-CZB-15568/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2461,USA/CA-CZB-15570/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2462,USA/CA-CZB-15571/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2463,USA/CA-CZB-15573/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2464,USA/CA-CZB-15576/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2465,USA/CA-CZB-15517/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2466,USA/CA-CZB-15289/2020,2020-11-30 00:00:00,Santa Clara County,B.1.2
2467,USA/CA-CZB-15291/2020,2020-11-20 00:00:00,Santa Clara County,B.1.232
2468,USA/CA-CZB-15292/2020,2020-11-20 00:00:00,Santa Clara County,B.1.232
2469,USA/CA-CZB-15293/2020,2020-11-20 00:00:00,Santa Clara County,B.1.232
2470,USA/CA-CZB-15294/2020,2020-11-20 00:00:00,Santa Clara County,B.1.232
2471,USA/CA-CZB-15295/2020,2020-11-20 00:00:00,Santa Clara County,B.1.232
2472,USA/CA-CZB-15296/2020,2020-11-20 00:00:00,Santa Clara County,B.1
2473,USA/CA-CZB-15297/2020,2020-11-20 00:00:00,Santa Clara County,B.1.232
2474,USA/CA-CZB-15298/2020,2020-11-20 00:00:00,Santa Clara County,B.1.232
2475,USA/CA-CZB-15299/2020,2020-11-20 00:00:00,Santa Clara County,B.1.232
2476,USA/CA-CZB-15300/2020,2020-11-20 00:00:00,Santa Clara County,B.1.232
2477,USA/CA-CZB-15301/2020,2020-11-20 00:00:00,Santa Clara County,B.1.232
2478,USA/CA-CZB-15302/2020,2020-11-20 00:00:00,Santa Clara County,B.1.232
2479,USA/CA-CZB-15303/2020,2020-11-20 00:00:00,Santa Clara County,B.1.232
2480,USA/CA-CZB-15304/2020,2020-11-20 00:00:00,Santa Clara County,B.1.232
2481,USA/CA-CZB-15305/2020,2020-11-20 00:00:00,Santa Clara County,B.1.232
2482,USA/CA-CZB-15306/2020,2020-11-20 00:00:00,Santa Clara County,B.1.232
2483,USA/CA-CZB-15308/2020,2020-11-20 00:00:00,Santa Clara County,B.1.232
2484,USA/CA-CZB-15309/2020,2020-11-23 00:00:00,Santa Clara County,B.1.232
2485,USA/CA-CZB-15583/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2486,USA/CA-CZB-15584/2020,2020-12-01 00:00:00,Santa Clara County,B.1.243
2487,USA/CA-CZB-15585/2020,2020-11-30 00:00:00,Santa Clara County,B.1.243
2488,USA/CA-CZB-15587/2020,2020-11-30 00:00:00,Santa Clara County,B.1.1.70
2489,USA/CA-CZB-15578/2020,2020-12-01 00:00:00,Santa Clara County,B.1.1.205
2490,USA/CA-CZB-15333/2020,2020-10-26 00:00:00,Santa Clara County,B.1.2
2491,USA/CA-CZB-15944/2020,2020-11-27 00:00:00,Santa Clara County,B.1.2
2492,USA/CA-CZB-15310/2020,2020-11-25 00:00:00,Santa Clara County,B.1.232
2493,USA/CA-CZB-15311/2020,2020-11-25 00:00:00,Santa Clara County,B.1.232
2494,USA/CA-CZB-15312/2020,2020-11-25 00:00:00,Santa Clara County,B.1.232
2495,USA/CA-CZB-15313/2020,2020-11-25 00:00:00,Santa Clara County,B.1.232
2496,USA/CA-CZB-15314/2020,2020-11-25 00:00:00,Santa Clara County,B.1.232
2497,USA/CA-CZB-15315/2020,2020-11-25 00:00:00,Santa Clara County,B.1.232
2498,USA/CA-CZB-16985/2020,2020-11-28 00:00:00,Santa Clara County,B.1.2
2499,USA/CA-CZB-16985/2020,2020-11-28 00:00:00,Santa Clara County,B.1.2
2500,USA/CA-CZB-15316/2020,2020-11-25 00:00:00,Santa Clara County,B.1.232
