gisaid_name	lineage	county	collection_date	MMWRyear	MMWRweek
hCoV-19/USA/CA-CZB-2011/2020	B.1.1.132	Orange County	2020-05-01	2020	18
hCoV-19/USA/CA-CZB-2013/2020	B.1.1.132	Orange County	2020-05-01	2020	18
hCoV-19/USA/CA-CZB-1970/2020	B.1.1.132	Orange County	2020-05-06	2020	19
hCoV-19/USA/CA-CZB-1984/2020	B.1.1.132	Orange County	2020-05-07	2020	19
hCoV-19/USA/CA-CZB-2339/2020	B.1.1.132	Orange County	2020-05-12	2020	20
hCoV-19/USA/CA-CZB-2344/2020	B.1.1.132	Orange County	2020-05-13	2020	20
hCoV-19/USA/CA-CZB-2346/2020	B.1.1.132	Orange County	2020-05-13	2020	20
hCoV-19/USA/CA-CZB-2347/2020	B.1.1.132	Orange County	2020-05-13	2020	20
hCoV-19/USA/CA-CZB-2350/2020	B.1.1.132	Orange County	2020-05-13	2020	20
hCoV-19/USA/CA-CZB-2353/2020	B.1.1.132	Orange County	2020-05-13	2020	20
hCoV-19/USA/CA-CZB-2354/2020	B.1.1.132	Orange County	2020-05-13	2020	20
hCoV-19/USA/CA-CZB-2355/2020	B.1.1.132	Orange County	2020-05-13	2020	20
hCoV-19/USA/CA-CZB-2356/2020	B.1.1.132	Orange County	2020-05-13	2020	20
hCoV-19/USA/CA-CZB-2357/2020	B.1.1.132	Orange County	2020-05-13	2020	20
hCoV-19/USA/CA-CZB-2391/2020	B.1.1.132	Orange County	2020-05-18	2020	21
hCoV-19/USA/CA-CZB-2395/2020	B.1.1.132	Orange County	2020-05-19	2020	21
hCoV-19/USA/CA-CZB-2397/2020	B.1.1.132	Orange County	2020-05-19	2020	21
hCoV-19/USA/CA-CZB-2400/2020	B.1.1.132	Orange County	2020-05-20	2020	21
hCoV-19/USA/CA-CZB-2159/2020	B.1.1.132	Orange County	2020-05-21	2020	21
hCoV-19/USA/CA-CZB-2161/2020	B.1.1.132	Orange County	2020-05-22	2020	21
hCoV-19/USA/CA-CZB-2162/2020	B.1.1.132	Orange County	2020-05-22	2020	21
hCoV-19/USA/CA-CZB-2164/2020	B.1.1.132	Orange County	2020-05-22	2020	21
hCoV-19/USA/CA-CZB-2416/2020	B.1.1.132	Orange County	2020-05-22	2020	21
hCoV-19/USA/CA-CZB-2417/2020	B.1.1.132	Orange County	2020-05-22	2020	21
hCoV-19/USA/CA-CZB-2184/2020	B.1.1.132	Orange County	2020-05-26	2020	22
hCoV-19/USA/CA-CZB-2194/2020	B.1.1.132	Orange County	2020-05-27	2020	22
hCoV-19/USA/CA-CZB-2195/2020	B.1.1.132	Orange County	2020-05-27	2020	22
hCoV-19/USA/CA-CZB-2196/2020	B.1.1.132	Orange County	2020-05-27	2020	22
hCoV-19/USA/CA-CZB-2205/2020	B.1.1.132	Orange County	2020-05-27	2020	22
hCoV-19/USA/CA-CZB-2206/2020	B.1.1.132	Orange County	2020-05-27	2020	22
hCoV-19/USA/CA-CZB-2207/2020	B.1.1.132	Orange County	2020-05-27	2020	22
hCoV-19/USA/CA-CZB-2208/2020	B.1.1.132	Orange County	2020-05-27	2020	22
hCoV-19/USA/CA-CZB-2209/2020	B.1.1.132	Orange County	2020-05-27	2020	22
hCoV-19/USA/CA-CZB-2210/2020	B.1.1.132	Orange County	2020-05-27	2020	22
hCoV-19/USA/CA-CZB-2212/2020	B.1.1.132	Orange County	2020-05-28	2020	22
hCoV-19/USA/CA-CZB-2213/2020	B.1.1.132	Orange County	2020-05-28	2020	22
hCoV-19/USA/CA-CZB-2218/2020	B.1.1.132	Orange County	2020-05-28	2020	22
hCoV-19/USA/CA-CZB-3332/2020	B.1.1.132	Orange County	2020-07-10	2020	28
hCoV-19/USA/CA-CZB-3349/2020	B.1.1.132	Orange County	2020-07-13	2020	29
hCoV-19/USA/CA-CZB-3354/2020	B.1.1.132	Orange County	2020-07-13	2020	29
hCoV-19/USA/CA-CZB-3353/2020	B.1.1.132	Orange County	2020-07-13	2020	29
hCoV-19/USA/CA-CZB-3350/2020	B.1.1.132	Orange County	2020-07-13	2020	29
hCoV-19/USA/CA-CZB-3351/2020	B.1.1.132	Orange County	2020-07-13	2020	29
hCoV-19/USA/CA-CZB-3352/2020	B.1.1.132	Orange County	2020-07-13	2020	29
hCoV-19/USA/CA-CZB-3357/2020	B.1.1.132	Orange County	2020-07-15	2020	29
hCoV-19/USA/CA-CZB-14239/2020	B.1.1.147	Orange County	2020-11-16	2020	47
hCoV-19/USA/CA-CZB-14240/2020	B.1.1.147	Orange County	2020-11-17	2020	47
hCoV-19/USA/CA-CZB-14891/2020	B.1.1.147	Orange County	2020-11-25	2020	48
hCoV-19/USA/CA-CZB-14894/2020	B.1.1.147	Orange County	2020-11-25	2020	48
hCoV-19/USA/CA-CZB-14895/2020	B.1.1.147	Orange County	2020-11-25	2020	48
hCoV-19/USA/CA-CZB-14908/2020	B.1.1.147	Orange County	2020-11-25	2020	48
hCoV-19/USA/CA-CZB-14896/2020	B.1.1.147	Orange County	2020-11-25	2020	48
hCoV-19/USA/CA-CZB-14897/2020	B.1.1.147	Orange County	2020-11-25	2020	48
hCoV-19/USA/CA-CZB-14915/2020	B.1.1.147	Orange County	2020-11-26	2020	48
hCoV-19/USA/CA-CZB-14933/2020	B.1.1.147	Orange County	2020-11-27	2020	48
hCoV-19/USA/CA-CZB-14921/2020	B.1.1.147	Orange County	2020-11-27	2020	48
hCoV-19/USA/CA-CZB-14920/2020	B.1.1.147	Orange County	2020-11-27	2020	48
hCoV-19/USA/CA-CZB-15401/2020	B.1.1.147	Orange County	2020-11-29	2020	49
hCoV-19/USA/CA-CZB-15457/2020	B.1.1.147	Orange County	2020-12-03	2020	49
hCoV-19/USA/CA-CZB-18364/2020	B.1.1.147	Orange County	2020-12-07	2020	50
hCoV-19/USA/CA-CZB-17261/2020	B.1.1.147	Orange County	2020-12-23	2020	52
hCoV-19/USA/CA-CZB-1822/2020	B.1.1.15	Orange County	2020-04-23	2020	17
hCoV-19/USA/CA-CZB-11799/2020	B.1.1.167	Orange County	2020-09-23	2020	39
hCoV-19/USA/CA-CZB-11806/2020	B.1.1.167	Orange County	2020-09-28	2020	40
hCoV-19/USA/CA-CZB-11807/2020	B.1.1.167	Orange County	2020-09-28	2020	40
hCoV-19/USA/CA-CZB-11808/2020	B.1.1.167	Orange County	2020-09-28	2020	40
hCoV-19/USA/CA-CZB-11805/2020	B.1.1.167	Orange County	2020-09-28	2020	40
hCoV-19/USA/CA-CZB-11811/2020	B.1.1.167	Orange County	2020-09-29	2020	40
hCoV-19/USA/CA-CZB-11812/2020	B.1.1.167	Orange County	2020-09-29	2020	40
hCoV-19/USA/CA-CZB-11815/2020	B.1.1.167	Orange County	2020-10-01	2020	40
hCoV-19/USA/CA-CZB-11816/2020	B.1.1.167	Orange County	2020-10-01	2020	40
hCoV-19/USA/CA-CZB-11817/2020	B.1.1.167	Orange County	2020-10-01	2020	40
hCoV-19/USA/CA-CZB-11818/2020	B.1.1.167	Orange County	2020-10-01	2020	40
hCoV-19/USA/CA-CZB-12392/2020	B.1.1.167	Orange County	2020-10-08	2020	41
hCoV-19/USA/CA-CZB-12393/2020	B.1.1.167	Orange County	2020-10-08	2020	41
hCoV-19/USA/CA-CZB-12394/2020	B.1.1.167	Orange County	2020-10-08	2020	41
hCoV-19/USA/CA-CZB-1789/2020	B.1.1.172	Orange County	2020-04-15	2020	16
hCoV-19/USA/CA-CZB-1790/2020	B.1.1.172	Orange County	2020-04-15	2020	16
hCoV-19/USA/CA-CZB-1929/2020	B.1.1.172	Orange County	2020-04-15	2020	16
hCoV-19/USA/CA-CZB-1930/2020	B.1.1.172	Orange County	2020-04-15	2020	16
hCoV-19/USA/CA-CZB-1931/2020	B.1.1.172	Orange County	2020-04-15	2020	16
hCoV-19/USA/CA-CZB-1932/2020	B.1.1.172	Orange County	2020-04-15	2020	16
hCoV-19/USA/CA-CZB-1796/2020	B.1.1.172	Orange County	2020-04-16	2020	16
hCoV-19/USA/CA-CZB-1798/2020	B.1.1.172	Orange County	2020-04-16	2020	16
hCoV-19/USA/CA-CZB-1799/2020	B.1.1.172	Orange County	2020-04-16	2020	16
hCoV-19/USA/CA-CZB-1801/2020	B.1.1.172	Orange County	2020-04-16	2020	16
hCoV-19/USA/CA-CZB-1802/2020	B.1.1.172	Orange County	2020-04-16	2020	16
hCoV-19/USA/CA-CZB-1803/2020	B.1.1.172	Orange County	2020-04-16	2020	16
hCoV-19/USA/CA-CZB-1885/2020	B.1.1.172	Orange County	2020-04-17	2020	16
hCoV-19/USA/CA-CZB-1886/2020	B.1.1.172	Orange County	2020-04-17	2020	16
hCoV-19/USA/CA-CZB-1892/2020	B.1.1.172	Orange County	2020-04-20	2020	17
hCoV-19/USA/CA-CZB-1895/2020	B.1.1.172	Orange County	2020-04-20	2020	17
hCoV-19/USA/CA-CZB-1899/2020	B.1.1.172	Orange County	2020-04-22	2020	17
hCoV-19/USA/CA-CZB-1909/2020	B.1.1.172	Orange County	2020-04-22	2020	17
hCoV-19/USA/CA-CZB-1910/2020	B.1.1.172	Orange County	2020-04-22	2020	17
hCoV-19/USA/CA-CZB-1911/2020	B.1.1.172	Orange County	2020-04-22	2020	17
hCoV-19/USA/CA-CZB-1912/2020	B.1.1.172	Orange County	2020-04-22	2020	17
hCoV-19/USA/CA-CZB-1913/2020	B.1.1.172	Orange County	2020-04-22	2020	17
hCoV-19/USA/CA-CZB-1914/2020	B.1.1.172	Orange County	2020-04-22	2020	17
hCoV-19/USA/CA-CZB-1915/2020	B.1.1.172	Orange County	2020-04-22	2020	17
hCoV-19/USA/CA-CZB-2004/2020	B.1.1.172	Orange County	2020-04-29	2020	18
hCoV-19/USA/CA-CZB-2366/2020	B.1.1.172	Orange County	2020-05-15	2020	20
hCoV-19/USA/CA-CZB-2367/2020	B.1.1.172	Orange County	2020-05-15	2020	20
hCoV-19/USA/CA-CZB-2368/2020	B.1.1.172	Orange County	2020-05-15	2020	20
hCoV-19/USA/CA-CZB-2369/2020	B.1.1.172	Orange County	2020-05-15	2020	20
hCoV-19/USA/CA-CZB-2370/2020	B.1.1.172	Orange County	2020-05-15	2020	20
hCoV-19/USA/CA-CZB-2371/2020	B.1.1.172	Orange County	2020-05-15	2020	20
hCoV-19/USA/CA-CZB-2394/2020	B.1.1.172	Orange County	2020-05-19	2020	21
hCoV-19/USA/CA-CZB-2396/2020	B.1.1.172	Orange County	2020-05-19	2020	21
hCoV-19/USA/CA-CZB-2407/2020	B.1.1.172	Orange County	2020-05-21	2020	21
hCoV-19/USA/CA-CZB-2180/2020	B.1.1.172	Orange County	2020-05-26	2020	22
hCoV-19/USA/CA-CZB-2181/2020	B.1.1.172	Orange County	2020-05-26	2020	22
hCoV-19/USA/CA-CZB-2182/2020	B.1.1.172	Orange County	2020-05-26	2020	22
hCoV-19/USA/CA-CZB-2183/2020	B.1.1.172	Orange County	2020-05-26	2020	22
hCoV-19/USA/CA-CZB-2211/2020	B.1.1.172	Orange County	2020-05-28	2020	22
hCoV-19/USA/CA-CZB-2215/2020	B.1.1.172	Orange County	2020-05-28	2020	22
hCoV-19/USA/CA-CZB-2216/2020	B.1.1.172	Orange County	2020-05-28	2020	22
hCoV-19/USA/CA-CZB-2217/2020	B.1.1.172	Orange County	2020-05-28	2020	22
hCoV-19/USA/CA-CZB-3360/2020	B.1.1.172	Orange County	2020-07-14	2020	29
hCoV-19/USA/CA-CZB-18365/2020	B.1.1.212	Orange County	2020-12-07	2020	50
hCoV-19/USA/CA-CZB-18476/2021	B.1.1.216	Orange County	2021-01-05	2021	1
hCoV-19/USA/CA-CZB-12867/2020	B.1.1.222	Orange County	2020-10-15	2020	42
hCoV-19/USA/CA-CZB-14883/2020	B.1.1.222	Orange County	2020-11-24	2020	48
hCoV-19/USA/CA-CZB-17219/2020	B.1.1.222	Orange County	2020-12-21	2020	52
hCoV-19/USA/CA-CZB-3338/2020	B.1.1.228	Orange County	2020-07-13	2020	29
hCoV-19/USA/CA-CZB-4099/2020	B.1.1.228	Orange County	2020-08-15	2020	33
hCoV-19/USA/CA-CZB-15463/2020	B.1.1.228	Orange County	2020-12-05	2020	49
hCoV-19/USA/CA-CZB-15473/2020	B.1.1.228	Orange County	2020-12-05	2020	49
hCoV-19/USA/CA-CZB-15474/2020	B.1.1.228	Orange County	2020-12-05	2020	49
hCoV-19/USA/CA-CZB-15468/2020	B.1.1.228	Orange County	2020-12-05	2020	49
hCoV-19/USA/CA-CZB-15471/2020	B.1.1.228	Orange County	2020-12-05	2020	49
hCoV-19/USA/CA-CZB-15462/2020	B.1.1.228	Orange County	2020-12-05	2020	49
hCoV-19/USA/CA-CZB-15461/2020	B.1.1.228	Orange County	2020-12-05	2020	49
hCoV-19/USA/CA-CZB-15472/2020	B.1.1.228	Orange County	2020-12-05	2020	49
hCoV-19/USA/CA-CZB-15475/2020	B.1.1.228	Orange County	2020-12-05	2020	49
hCoV-19/USA/CA-CZB-15476/2020	B.1.1.228	Orange County	2020-12-05	2020	49
hCoV-19/USA/CA-CZB-15465/2020	B.1.1.228	Orange County	2020-12-05	2020	49
hCoV-19/USA/CA-CZB-15467/2020	B.1.1.228	Orange County	2020-12-05	2020	49
hCoV-19/USA/CA-CZB-15464/2020	B.1.1.228	Orange County	2020-12-05	2020	49
hCoV-19/USA/CA-CZB-15470/2020	B.1.1.228	Orange County	2020-12-06	2020	50
hCoV-19/USA/CA-CZB-17242/2020	B.1.1.228	Orange County	2020-12-21	2020	52
hCoV-19/USA/CA-CZB-3738/2020	B.1.1.239	Orange County	2020-07-21	2020	30
hCoV-19/USA/CA-CZB-3848/2020	B.1.1.239	Orange County	2020-07-23	2020	30
hCoV-19/USA/CA-CZB-4066/2020	B.1.1.239	Orange County	2020-08-05	2020	32
hCoV-19/USA/CA-CZB-4087/2020	B.1.1.239	Orange County	2020-08-10	2020	33
hCoV-19/USA/CA-CZB-4085/2020	B.1.1.239	Orange County	2020-08-10	2020	33
hCoV-19/USA/CA-CZB-4086/2020	B.1.1.239	Orange County	2020-08-10	2020	33
hCoV-19/USA/CA-CZB-4100/2020	B.1.1.239	Orange County	2020-08-16	2020	34
hCoV-19/USA/CA-CZB-6719/2020	B.1.1.239	Orange County	2020-08-18	2020	34
hCoV-19/USA/CA-CZB-6740/2020	B.1.1.239	Orange County	2020-08-19	2020	34
hCoV-19/USA/CA-CZB-7128/2020	B.1.1.239	Orange County	2020-08-31	2020	36
hCoV-19/USA/CA-CZB-10290/2020	B.1.1.239	Orange County	2020-09-08	2020	37
hCoV-19/USA/CA-CZB-10951/2020	B.1.1.239	Orange County	2020-09-15	2020	38
hCoV-19/USA/CA-CZB-12383/2020	B.1.1.239	Orange County	2020-10-05	2020	41
hCoV-19/USA/CA-CZB-12951/2020	B.1.1.244	Orange County	2020-09-23	2020	39
hCoV-19/USA/CA-CZB-14223/2020	B.1.1.244	Orange County	2020-11-13	2020	46
hCoV-19/USA/CA-CZB-14225/2020	B.1.1.244	Orange County	2020-11-13	2020	46
hCoV-19/USA/CA-CZB-18395/2020	B.1.1.246	Orange County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-3733/2020	B.1.1.287	Orange County	2020-07-21	2020	30
hCoV-19/USA/CA-CZB-3732/2020	B.1.1.287	Orange County	2020-07-21	2020	30
hCoV-19/USA/CA-CZB-4065/2020	B.1.1.287	Orange County	2020-08-04	2020	32
hCoV-19/USA/CA-CZB-4064/2020	B.1.1.287	Orange County	2020-08-04	2020	32
hCoV-19/USA/CA-CZB-3335/2020	B.1.1.304	Orange County	2020-07-10	2020	28
hCoV-19/USA/CA-CZB-3347/2020	B.1.1.304	Orange County	2020-07-14	2020	29
hCoV-19/USA/CA-CZB-13720/2020	B.1.1.44	Orange County	2020-11-06	2020	45
hCoV-19/USA/CA-CZB-1794/2020	B.1.1.54	Orange County	2020-04-16	2020	16
hCoV-19/USA/CA-CZB-1867/2020	B.1.1.54	Orange County	2020-04-28	2020	18
hCoV-19/USA/CA-CZB-1795/2020	B.1.1.61	Orange County	2020-04-16	2020	16
hCoV-19/USA/CA-CZB-1797/2020	B.1.1.61	Orange County	2020-04-16	2020	16
hCoV-19/USA/CA-CZB-1894/2020	B.1.1.61	Orange County	2020-04-21	2020	17
hCoV-19/USA/CA-CZB-1812/2020	B.1.1.61	Orange County	2020-04-22	2020	17
hCoV-19/USA/CA-CZB-1904/2020	B.1.1.61	Orange County	2020-04-22	2020	17
hCoV-19/USA/CA-CZB-1906/2020	B.1.1.61	Orange County	2020-04-22	2020	17
hCoV-19/USA/CA-CZB-1907/2020	B.1.1.61	Orange County	2020-04-22	2020	17
hCoV-19/USA/CA-CZB-1919/2020	B.1.1.61	Orange County	2020-04-22	2020	17
hCoV-19/USA/CA-CZB-1905/2020	B.1.1.61	Orange County	2020-04-22	2020	17
hCoV-19/USA/CA-CZB-1818/2020	B.1.1.61	Orange County	2020-04-23	2020	17
hCoV-19/USA/CA-CZB-1819/2020	B.1.1.61	Orange County	2020-04-23	2020	17
hCoV-19/USA/CA-CZB-1820/2020	B.1.1.61	Orange County	2020-04-23	2020	17
hCoV-19/USA/CA-CZB-1920/2020	B.1.1.61	Orange County	2020-04-23	2020	17
hCoV-19/USA/CA-CZB-1921/2020	B.1.1.61	Orange County	2020-04-23	2020	17
hCoV-19/USA/CA-CZB-1922/2020	B.1.1.61	Orange County	2020-04-23	2020	17
hCoV-19/USA/CA-CZB-1923/2020	B.1.1.61	Orange County	2020-04-23	2020	17
hCoV-19/USA/CA-CZB-1926/2020	B.1.1.61	Orange County	2020-04-23	2020	17
hCoV-19/USA/CA-CZB-1821/2020	B.1.1.61	Orange County	2020-04-23	2020	17
hCoV-19/USA/CA-CZB-1844/2020	B.1.1.61	Orange County	2020-04-25	2020	17
hCoV-19/USA/CA-CZB-1845/2020	B.1.1.61	Orange County	2020-04-26	2020	18
hCoV-19/USA/CA-CZB-1846/2020	B.1.1.61	Orange County	2020-04-26	2020	18
hCoV-19/USA/CA-CZB-1840/2020	B.1.1.61	Orange County	2020-04-27	2020	18
hCoV-19/USA/CA-CZB-1841/2020	B.1.1.61	Orange County	2020-04-27	2020	18
hCoV-19/USA/CA-CZB-1849/2020	B.1.1.61	Orange County	2020-04-27	2020	18
hCoV-19/USA/CA-CZB-1851/2020	B.1.1.61	Orange County	2020-04-27	2020	18
hCoV-19/USA/CA-CZB-1855/2020	B.1.1.61	Orange County	2020-04-27	2020	18
hCoV-19/USA/CA-CZB-1850/2020	B.1.1.61	Orange County	2020-04-27	2020	18
hCoV-19/USA/CA-CZB-1861/2020	B.1.1.61	Orange County	2020-04-28	2020	18
hCoV-19/USA/CA-CZB-1863/2020	B.1.1.61	Orange County	2020-04-28	2020	18
hCoV-19/USA/CA-CZB-1864/2020	B.1.1.61	Orange County	2020-04-28	2020	18
hCoV-19/USA/CA-CZB-1871/2020	B.1.1.61	Orange County	2020-04-28	2020	18
hCoV-19/USA/CA-CZB-1872/2020	B.1.1.61	Orange County	2020-04-28	2020	18
hCoV-19/USA/CA-CZB-1873/2020	B.1.1.61	Orange County	2020-04-28	2020	18
hCoV-19/USA/CA-CZB-1874/2020	B.1.1.61	Orange County	2020-04-28	2020	18
hCoV-19/USA/CA-CZB-1875/2020	B.1.1.61	Orange County	2020-04-28	2020	18
hCoV-19/USA/CA-CZB-1877/2020	B.1.1.61	Orange County	2020-04-28	2020	18
hCoV-19/USA/CA-CZB-1878/2020	B.1.1.61	Orange County	2020-04-28	2020	18
hCoV-19/USA/CA-CZB-1879/2020	B.1.1.61	Orange County	2020-04-28	2020	18
hCoV-19/USA/CA-CZB-1991/2020	B.1.1.61	Orange County	2020-04-30	2020	18
hCoV-19/USA/CA-CZB-1992/2020	B.1.1.61	Orange County	2020-04-30	2020	18
hCoV-19/USA/CA-CZB-1993/2020	B.1.1.61	Orange County	2020-04-30	2020	18
hCoV-19/USA/CA-CZB-1994/2020	B.1.1.61	Orange County	2020-04-30	2020	18
hCoV-19/USA/CA-CZB-1995/2020	B.1.1.61	Orange County	2020-04-30	2020	18
hCoV-19/USA/CA-CZB-1999/2020	B.1.1.61	Orange County	2020-04-30	2020	18
hCoV-19/USA/CA-CZB-2000/2020	B.1.1.61	Orange County	2020-04-30	2020	18
hCoV-19/USA/CA-CZB-2001/2020	B.1.1.61	Orange County	2020-04-30	2020	18
hCoV-19/USA/CA-CZB-2002/2020	B.1.1.61	Orange County	2020-04-30	2020	18
hCoV-19/USA/CA-CZB-2003/2020	B.1.1.61	Orange County	2020-04-30	2020	18
hCoV-19/USA/CA-CZB-1996/2020	B.1.1.61	Orange County	2020-04-30	2020	18
hCoV-19/USA/CA-CZB-2016/2020	B.1.1.61	Orange County	2020-05-01	2020	18
hCoV-19/USA/CA-CZB-2017/2020	B.1.1.61	Orange County	2020-05-01	2020	18
hCoV-19/USA/CA-CZB-2018/2020	B.1.1.61	Orange County	2020-05-03	2020	19
hCoV-19/USA/CA-CZB-1944/2020	B.1.1.61	Orange County	2020-05-04	2020	19
hCoV-19/USA/CA-CZB-2021/2020	B.1.1.61	Orange County	2020-05-04	2020	19
hCoV-19/USA/CA-CZB-1951/2020	B.1.1.61	Orange County	2020-05-05	2020	19
hCoV-19/USA/CA-CZB-1972/2020	B.1.1.61	Orange County	2020-05-07	2020	19
hCoV-19/USA/CA-CZB-1973/2020	B.1.1.61	Orange County	2020-05-07	2020	19
hCoV-19/USA/CA-CZB-1976/2020	B.1.1.61	Orange County	2020-05-07	2020	19
hCoV-19/USA/CA-CZB-1978/2020	B.1.1.61	Orange County	2020-05-07	2020	19
hCoV-19/USA/CA-CZB-1979/2020	B.1.1.61	Orange County	2020-05-07	2020	19
hCoV-19/USA/CA-CZB-2026/2020	B.1.1.61	Orange County	2020-05-08	2020	19
hCoV-19/USA/CA-CZB-2358/2020	B.1.1.61	Orange County	2020-05-13	2020	20
hCoV-19/USA/CA-CZB-2360/2020	B.1.1.61	Orange County	2020-05-13	2020	20
hCoV-19/USA/CA-CZB-2359/2020	B.1.1.61	Orange County	2020-05-13	2020	20
hCoV-19/USA/CA-CZB-2186/2020	B.1.1.61	Orange County	2020-05-26	2020	22
hCoV-19/USA/CA-CZB-1974/2020	B.1.1.70	Orange County	2020-05-07	2020	19
hCoV-19/USA/CA-CZB-2409/2020	B.1.1.70	Orange County	2020-05-21	2020	21
hCoV-19/USA/CA-CZB-2961/2020	B.1.1.70	Orange County	2020-06-23	2020	26
hCoV-19/USA/CA-CZB-3330/2020	B.1.1.70	Orange County	2020-07-09	2020	28
hCoV-19/USA/CA-CZB-3355/2020	B.1.1.70	Orange County	2020-07-14	2020	29
hCoV-19/USA/CA-CZB-3348/2020	B.1.1.70	Orange County	2020-07-14	2020	29
hCoV-19/USA/CA-CZB-3362/2020	B.1.1.70	Orange County	2020-07-15	2020	29
hCoV-19/USA/CA-CZB-3368/2020	B.1.1.70	Orange County	2020-07-17	2020	29
hCoV-19/USA/CA-CZB-3735/2020	B.1.1.70	Orange County	2020-07-22	2020	30
hCoV-19/USA/CA-CZB-3853/2020	B.1.1.70	Orange County	2020-07-26	2020	31
hCoV-19/USA/CA-CZB-12385/2020	B.1.1.70	Orange County	2020-10-06	2020	41
hCoV-19/USA/CA-CZB-12387/2020	B.1.1.70	Orange County	2020-10-06	2020	41
hCoV-19/USA/CA-CZB-12857/2020	B.1.1.70	Orange County	2020-10-13	2020	42
hCoV-19/USA/CA-CZB-12858/2020	B.1.1.70	Orange County	2020-10-13	2020	42
hCoV-19/USA/CA-CZB-12869/2020	B.1.1.70	Orange County	2020-10-15	2020	42
hCoV-19/USA/CA-CZB-13241/2020	B.1.1.70	Orange County	2020-10-28	2020	44
hCoV-19/USA/CA-CZB-14231/2020	B.1.1.70	Orange County	2020-11-13	2020	46
hCoV-19/USA/CA-CZB-14233/2020	B.1.1.70	Orange County	2020-11-15	2020	47
hCoV-19/USA/CA-CZB-14234/2020	B.1.1.70	Orange County	2020-11-15	2020	47
hCoV-19/USA/CA-CZB-14675/2020	B.1.1.70	Orange County	2020-11-16	2020	47
hCoV-19/USA/CA-CZB-14884/2020	B.1.1.70	Orange County	2020-11-24	2020	48
hCoV-19/USA/CA-CZB-14898/2020	B.1.1.70	Orange County	2020-11-25	2020	48
hCoV-19/USA/CA-CZB-15402/2020	B.1.1.70	Orange County	2020-11-29	2020	49
hCoV-19/USA/CA-CZB-18511/2021	B.1.1.70	Orange County	2021-01-05	2021	1
hCoV-19/USA/CA-CZB-18401/2020	B.1.1.85	Orange County	2020-12-09	2020	50
hCoV-19/USA/CA-CZB-1887/2020	B.1.110	Orange County	2020-04-17	2020	16
hCoV-19/USA/CA-CZB-13252/2020	B.1.110.3	Orange County	2020-11-02	2020	45
hCoV-19/USA/CA-CZB-13251/2020	B.1.110.3	Orange County	2020-11-02	2020	45
hCoV-19/USA/CA-CZB-13250/2020	B.1.110.3	Orange County	2020-11-02	2020	45
hCoV-19/USA/CA-CZB-13249/2020	B.1.110.3	Orange County	2020-11-02	2020	45
hCoV-19/USA/CA-CZB-13722/2020	B.1.110.3	Orange County	2020-11-07	2020	45
hCoV-19/USA/CA-CZB-13721/2020	B.1.110.3	Orange County	2020-11-07	2020	45
hCoV-19/USA/CA-CZB-14909/2020	B.1.110.3	Orange County	2020-11-25	2020	48
hCoV-19/USA/CA-CZB-3342/2020	B.1.189	Orange County	2020-07-12	2020	29
hCoV-19/USA/CA-CZB-6717/2020	B.1.189	Orange County	2020-08-18	2020	34
hCoV-19/USA/CA-CZB-17257/2020	B.1.189	Orange County	2020-12-23	2020	52
hCoV-19/USA/CA-CZB-230/2020	B.1.2	Orange County	2020-08-31	2020	36
hCoV-19/USA/CA-CZB-11785/2020	B.1.2	Orange County	2020-09-21	2020	39
hCoV-19/USA/CA-CZB-11786/2020	B.1.2	Orange County	2020-09-21	2020	39
hCoV-19/USA/CA-CZB-12952/2020	B.1.2	Orange County	2020-09-23	2020	39
hCoV-19/USA/CA-CZB-11804/2020	B.1.2	Orange County	2020-09-26	2020	39
hCoV-19/USA/CA-CZB-12384/2020	B.1.2	Orange County	2020-10-05	2020	41
hCoV-19/USA/CA-CZB-12389/2020	B.1.2	Orange County	2020-10-07	2020	41
hCoV-19/USA/CA-CZB-12390/2020	B.1.2	Orange County	2020-10-08	2020	41
hCoV-19/USA/CA-CZB-12391/2020	B.1.2	Orange County	2020-10-08	2020	41
hCoV-19/USA/CA-CZB-12859/2020	B.1.2	Orange County	2020-10-12	2020	42
hCoV-19/USA/CA-CZB-12860/2020	B.1.2	Orange County	2020-10-13	2020	42
hCoV-19/USA/CA-CZB-12870/2020	B.1.2	Orange County	2020-10-15	2020	42
hCoV-19/USA/CA-CZB-12871/2020	B.1.2	Orange County	2020-10-16	2020	42
hCoV-19/USA/CA-CZB-12941/2020	B.1.2	Orange County	2020-10-18	2020	43
hCoV-19/USA/CA-CZB-12935/2020	B.1.2	Orange County	2020-10-18	2020	43
hCoV-19/USA/CA-CZB-12933/2020	B.1.2	Orange County	2020-10-18	2020	43
hCoV-19/USA/CA-CZB-12936/2020	B.1.2	Orange County	2020-10-18	2020	43
hCoV-19/USA/CA-CZB-12938/2020	B.1.2	Orange County	2020-10-18	2020	43
hCoV-19/USA/CA-CZB-12940/2020	B.1.2	Orange County	2020-10-18	2020	43
hCoV-19/USA/CA-CZB-12942/2020	B.1.2	Orange County	2020-10-18	2020	43
hCoV-19/USA/CA-CZB-12945/2020	B.1.2	Orange County	2020-10-19	2020	43
hCoV-19/USA/CA-CZB-12946/2020	B.1.2	Orange County	2020-10-20	2020	43
hCoV-19/USA/CA-CZB-12947/2020	B.1.2	Orange County	2020-10-20	2020	43
hCoV-19/USA/CA-CZB-12948/2020	B.1.2	Orange County	2020-10-20	2020	43
